# STN,YYYYMMDD,   RH, EV24
# 
  348,20121028,   -1,    8
  348,20121029,  138,    4
  348,20121030,   38,    4
  348,20121031,    0,    8
  348,20121101,   49,    2
  348,20121102,   27,    7
  348,20121103,   24,    3
  348,20121104,   53,    4
  348,20121105,   20,    4
  348,20121106,   71,    7
  348,20121107,    9,    2
  348,20121108,    2,    4
  348,20121109,   -1,    3
  348,20121110,   44,    2
  348,20121111,    3,    8
  348,20121112,    0,    3
  348,20121113,    0,    3
  348,20121114,    0,    8
  348,20121115,    0,    2
  348,20121116,    0,    2
  348,20121117,   19,    2
  348,20121118,   21,    3
  348,20121119,    0,    2
  348,20121120,    0,    6
  348,20121121,    6,    3
  348,20121122,    0,    7
  348,20121123,   47,    1
  348,20121124,   46,    2
  348,20121125,    6,    4
  348,20121126,   29,    3
  348,20121127,    1,    2
  348,20121128,    2,    4
  348,20121129,   -1,    5
  348,20121130,   40,    4
  348,20121201,  110,    3
  348,20121202,   52,    3
  348,20121203,   46,    1
  348,20121204,   34,    2
  348,20121205,   17,    3
  348,20121206,    5,    4
  348,20121207,   52,    1
  348,20121208,    1,    6
  348,20121209,   94,    1
  348,20121210,   11,    2
  348,20121211,   -1,    5
  348,20121212,    5,    2
  348,20121213,    0,    2
  348,20121214,   82,    1
  348,20121215,   21,    2
  348,20121216,   23,    2
  348,20121217,   24,    1
  348,20121218,   37,    2
  348,20121219,    0,    1
  348,20121220,   62,    1
  348,20121221,   14,    1
  348,20121222,  160,    1
  348,20121223,  118,    2
  348,20121224,   30,    2
  348,20121225,  171,    2
  348,20121226,   49,    3
  348,20121227,   26,    2
  348,20121228,   17,    2
  348,20121229,    4,    3
  348,20121230,   36,    3
  348,20121231,   54,    2
  348,20130101,  124,    2
  348,20130102,    1,    4
  348,20130103,    1,    2
  348,20130104,    6,    1
  348,20130105,   -1,    1
  348,20130106,    0,    3
  348,20130107,   -1,    1
  348,20130108,    0,    1
  348,20130109,   43,    1
  348,20130110,   26,    4
  348,20130111,   -1,    5
  348,20130112,    0,    5
  348,20130113,    0,    5
  348,20130114,   -1,    3
  348,20130115,   53,    2
  348,20130116,    0,    4
  348,20130117,   -1,    2
  348,20130118,   -1,    3
  348,20130119,    0,    3
  348,20130120,   33,    2
  348,20130121,   10,    2
  348,20130122,    0,    4
  348,20130123,    0,    3
  348,20130124,    0,    5
  348,20130125,    0,    5
  348,20130126,    7,    2
  348,20130127,   64,    2
  348,20130128,   38,    6
  348,20130129,   70,    1
  348,20130130,   90,    5
  348,20130131,   21,    4
  348,20130201,   58,    2
  348,20130202,   15,    7
  348,20130203,   10,    3
  348,20130204,   18,    8
  348,20130205,   56,    6
  348,20130206,   71,    8
  348,20130207,   37,    6
  348,20130208,   18,    7
  348,20130209,   15,    4
  348,20130210,    5,    8
  348,20130211,   -1,    4
  348,20130212,    0,    3
  348,20130213,   -1,    6
  348,20130214,   30,    2
  348,20130215,   -1,    7
  348,20130216,   21,    5
  348,20130217,    0,   10
  348,20130218,    0,    9
  348,20130219,    1,    4
  348,20130220,    0,    8
  348,20130221,    0,    6
  348,20130222,    0,    6
  348,20130223,   -1,    4
  348,20130224,   27,    3
  348,20130225,    4,    2
  348,20130226,    0,    5
  348,20130227,    0,    2
  348,20130228,    0,    8
  348,20130301,    0,    4
  348,20130302,    0,    5
  348,20130303,   -1,    4
  348,20130304,    0,   16
  348,20130305,    0,   17
  348,20130306,    0,    9
  348,20130307,   10,   10
  348,20130308,   16,   11
  348,20130309,  272,    2
  348,20130310,   23,    2
  348,20130311,   -1,    5
  348,20130312,    0,   10
  348,20130313,    3,    9
  348,20130314,    6,   15
  348,20130315,   22,    6
  348,20130316,    1,    8
  348,20130317,   27,    7
  348,20130318,   17,   15
  348,20130319,   19,    8
  348,20130320,    0,    6
  348,20130321,   -1,   11
  348,20130322,    0,   14
  348,20130323,    0,   10
  348,20130324,    0,    7
  348,20130325,    0,   14
  348,20130326,    0,   20
  348,20130327,    0,   20
  348,20130328,   -1,   12
  348,20130329,   -1,    7
  348,20130330,   -1,   11
  348,20130331,   -1,    9
  348,20130401,    0,   20
  348,20130402,    0,   24
  348,20130403,    0,   16
  348,20130404,   -1,    7
  348,20130405,    0,   10
  348,20130406,    0,   19
  348,20130407,    0,   21
  348,20130408,    0,   19
  348,20130409,    2,   13
  348,20130410,    2,   15
  348,20130411,   44,    6
  348,20130412,   46,   14
  348,20130413,    7,   20
  348,20130414,    4,   23
  348,20130415,   13,   19
  348,20130416,   -1,   17
  348,20130417,   -1,   22
  348,20130418,    0,   33
  348,20130419,    4,   18
  348,20130420,    0,   32
  348,20130421,    0,   25
  348,20130422,    0,   31
  348,20130423,    5,   15
  348,20130424,   -1,   34
  348,20130425,    0,   28
  348,20130426,   69,    4
  348,20130427,    0,   28
  348,20130428,    0,   28
  348,20130429,   42,   24
  348,20130430,    0,   29
  348,20130501,    0,   36
  348,20130502,   -1,   17
  348,20130503,    0,   34
  348,20130504,    0,   34
  348,20130505,    0,   37
  348,20130506,    0,   38
  348,20130507,   17,   29
  348,20130508,    9,   24
  348,20130509,    1,   38
  348,20130510,    3,   11
  348,20130511,  136,   17
  348,20130512,   20,   21
  348,20130513,   24,   15
  348,20130514,   30,   15
  348,20130515,    2,   27
  348,20130516,  142,    5
  348,20130517,   96,    5
  348,20130518,    0,    9
  348,20130519,    0,   33
  348,20130520,   54,    6
  348,20130521,  211,    5
  348,20130522,   -1,   17
  348,20130523,   18,   22
  348,20130524,   86,   21
  348,20130525,   44,   29
  348,20130526,   16,   20
  348,20130527,    0,   44
  348,20130528,    0,   45
  348,20130529,   -1,    7
  348,20130530,    0,   24
  348,20130531,    0,   43
  348,20130601,    0,   21
  348,20130602,    0,   47
  348,20130603,    0,   26
  348,20130604,    0,   44
  348,20130605,    0,   44
  348,20130606,    0,   49
  348,20130607,    0,   51
  348,20130608,    0,   47
  348,20130609,    0,   31
  348,20130610,    0,   26
  348,20130611,    0,   37
  348,20130612,   16,   18
  348,20130613,   32,   18
  348,20130614,    0,   38
  348,20130615,   21,   38
  348,20130616,   -1,   35
  348,20130617,   -1,   35
  348,20130618,   -1,   43
  348,20130619,   -1,   26
  348,20130620,   26,   18
  348,20130621,   62,    8
  348,20130622,   14,   18
  348,20130623,   64,   23
  348,20130624,   17,   17
  348,20130625,   -1,   37
  348,20130626,   75,   24
  348,20130627,   14,   24
  348,20130628,  106,   12
  348,20130629,   12,   30
  348,20130630,    0,   38
  348,20130701,    0,   29
  348,20130702,   17,   35
  348,20130703,   76,   16
  348,20130704,    0,   31
  348,20130705,    0,   35
  348,20130706,    0,   48
  348,20130707,    0,   52
  348,20130708,    0,   50
  348,20130709,    0,   51
  348,20130710,   -1,   31
  348,20130711,    0,   23
  348,20130712,    0,   23
  348,20130713,    0,   40
  348,20130714,    0,   30
  348,20130715,    0,   50
  348,20130716,    0,   40
  348,20130717,    0,   39
  348,20130718,    0,   52
  348,20130719,    0,   44
  348,20130720,    0,   22
  348,20130721,    0,   52
  348,20130722,    0,   49
  348,20130723,    0,   49
  348,20130724,   -1,   33
  348,20130725,    0,   40
  348,20130726,   18,   25
  348,20130727,  320,   27
  348,20130728,    1,   33
  348,20130729,    0,   39
  348,20130730,   56,   19
  348,20130731,    0,   27
  348,20130801,    0,   51
  348,20130802,    0,   45
  348,20130803,    0,   39
  348,20130804,    0,   45
  348,20130805,   17,   41
  348,20130806,    0,   32
  348,20130807,   52,    9
  348,20130808,    0,   37
  348,20130809,    0,   32
  348,20130810,    0,   22
  348,20130811,    3,   28
  348,20130812,    0,   26
  348,20130813,   24,   28
  348,20130814,    0,   32
  348,20130815,   16,   17
  348,20130816,   28,   28
  348,20130817,    1,   28
  348,20130818,   38,   30
  348,20130819,   42,   30
  348,20130820,    0,   20
  348,20130821,    0,   31
  348,20130822,   -1,   15
  348,20130823,    0,   38
  348,20130824,   34,   16
  348,20130825,   -1,   14
  348,20130826,    0,   36
  348,20130827,    0,   33
  348,20130828,    0,   22
  348,20130829,    0,   29
  348,20130830,    0,   25
  348,20130831,   -1,   31
  348,20130901,    0,   18
  348,20130902,    0,   19
  348,20130903,    0,   19
  348,20130904,    0,   34
  348,20130905,    0,   37
  348,20130906,    5,   25
  348,20130907,    1,   10
  348,20130908,   96,   15
  348,20130909,  165,   13
  348,20130910,  403,   13
  348,20130911,   48,   24
  348,20130912,   35,   17
  348,20130913,   11,   12
  348,20130914,   71,   11
  348,20130915,   49,   18
  348,20130916,   88,   21
  348,20130917,   67,   13
  348,20130918,   38,   12
  348,20130919,   13,   12
  348,20130920,    8,    9
  348,20130921,    0,   19
  348,20130922,   -1,   13
  348,20130923,    0,   16
  348,20130924,    0,   12
  348,20130925,    0,   11
  348,20130926,    0,   18
  348,20130927,    0,   21
  348,20130928,    0,   23
  348,20130929,    0,   23
  348,20130930,    0,   23
  348,20131001,    0,   21
  348,20131002,    0,   16
  348,20131003,   11,   19
  348,20131004,   79,   15
  348,20131005,    0,   13
  348,20131006,    0,   13
  348,20131007,    0,   16
  348,20131008,   -1,   10
  348,20131009,   15,    8
  348,20131010,   18,   13
  348,20131011,  199,    2
  348,20131012,  122,   12
  348,20131013,  529,    1
  348,20131014,   48,    3
  348,20131015,  100,    5
  348,20131016,    6,    7
  348,20131017,   -1,   12
  348,20131018,    0,    4
  348,20131019,   42,   10
  348,20131020,    1,   13
  348,20131021,   -1,    7
  348,20131022,   34,   14
  348,20131023,    6,    9
  348,20131024,    0,   14
  348,20131025,    3,    4
  348,20131026,    0,   12
  348,20131027,   45,    8
  348,20131028,  123,    6
  348,20131029,   12,    8
  348,20131030,    0,   12
  348,20131031,   -1,    7
  348,20131101,    1,    4
  348,20131102,   86,    3
  348,20131103,  127,    6
  348,20131104,  255,    3
  348,20131105,   60,    2
  348,20131106,   33,    3
  348,20131107,   47,    3
  348,20131108,  109,    6
  348,20131109,  116,    8
  348,20131110,   27,    6
  348,20131111,   -1,    6
  348,20131112,   24,    1
  348,20131113,    0,    8
  348,20131114,   37,    2
  348,20131115,    0,    7
  348,20131116,    2,    3
  348,20131117,    2,    1
  348,20131118,   -1,    2
  348,20131119,   25,    2
  348,20131120,    7,    3
  348,20131121,    1,    3
  348,20131122,   -1,    2
  348,20131123,    0,    3
  348,20131124,    3,    3
  348,20131125,    3,    5
  348,20131126,    2,    4
  348,20131127,    0,    3
  348,20131128,   -1,    2
  348,20131129,   40,    1
  348,20131130,   21,    4
  348,20131201,   -1,    3
  348,20131202,    0,    4
  348,20131203,    0,    4
  348,20131204,    9,    1
  348,20131205,   61,    1
  348,20131206,   84,    2
  348,20131207,   23,    2
  348,20131208,    1,    3
  348,20131209,    0,    3
  348,20131210,    0,    5
  348,20131211,    0,    5
  348,20131212,    0,    4
  348,20131213,   -1,    3
  348,20131214,   47,    4
  348,20131215,   10,    3
  348,20131216,    0,    4
  348,20131217,    2,    1
  348,20131218,    4,    3
  348,20131219,   60,    4
  348,20131220,   -1,    5
  348,20131221,   32,    1
  348,20131222,   13,    2
  348,20131223,   22,    3
  348,20131224,   81,    0
  348,20131225,   35,    4
  348,20131226,    1,    2
  348,20131227,   51,    1
  348,20131228,   60,    4
  348,20131229,    8,    4
  348,20131230,    3,    3
  348,20131231,   25,    3
  348,20140101,   19,    4
  348,20140102,    7,    2
  348,20140103,  115,    3
  348,20140104,    8,    2
  348,20140105,   -1,    5
  348,20140106,   14,    4
  348,20140107,   -1,    3
  348,20140108,   53,    3
  348,20140109,   31,    2
  348,20140110,   -1,    6
  348,20140111,   -1,    3
  348,20140112,    0,    5
  348,20140113,    0,    5
  348,20140114,   26,    2
  348,20140115,   29,    1
  348,20140116,   33,    1
  348,20140117,   39,    3
  348,20140118,   -1,    5
  348,20140119,    3,    3
  348,20140120,   17,    1
  348,20140121,   -1,    1
  348,20140122,    0,    4
  348,20140123,   99,    1
  348,20140124,    2,    3
  348,20140125,   76,    3
  348,20140126,   65,    3
  348,20140127,    5,    4
  348,20140128,   -1,    4
  348,20140129,    0,    5
  348,20140130,   -1,    4
  348,20140131,   11,    7
  348,20140201,   67,    3
  348,20140202,    0,    8
  348,20140203,    0,    9
  348,20140204,    0,    8
  348,20140205,   22,    7
  348,20140206,   54,    6
  348,20140207,  129,    1
  348,20140208,   57,    3
  348,20140209,   11,    4
  348,20140210,    5,    4
  348,20140211,   17,    7
  348,20140212,   23,    9
  348,20140213,   20,    4
  348,20140214,   76,    4
  348,20140215,    4,    7
  348,20140216,   -1,   12
  348,20140217,    2,    7
  348,20140218,    3,    4
  348,20140219,   -1,    7
  348,20140220,   27,    3
  348,20140221,   31,   10
  348,20140222,    6,    7
  348,20140223,    0,   11
  348,20140224,    0,   13
  348,20140225,   21,    8
  348,20140226,   -1,   11
  348,20140227,   51,    4
  348,20140228,   19,    8
  348,20140301,   37,    8
  348,20140302,    1,   14
  348,20140303,    7,    6
  348,20140304,    0,   10
  348,20140305,    0,   12
  348,20140306,    0,    9
  348,20140307,    0,   10
  348,20140308,    0,   18
  348,20140309,    0,   21
  348,20140310,    0,   20
  348,20140311,    0,   16
  348,20140312,    0,   20
  348,20140313,    0,   19
  348,20140314,    0,   11
  348,20140315,   -1,   13
  348,20140316,    0,   18
  348,20140317,    0,    9
  348,20140318,   26,    4
  348,20140319,   -1,   20
  348,20140320,    0,   25
  348,20140321,  183,   10
  348,20140322,    6,   12
  348,20140323,   11,   15
  348,20140324,    2,   20
  348,20140325,    0,   20
  348,20140326,   -1,   14
  348,20140327,    0,   21
  348,20140328,    0,   25
  348,20140329,    0,   24
  348,20140330,    0,   20
  348,20140331,    0,   23
  348,20140401,    0,   24
  348,20140402,    0,   24
  348,20140403,    0,   25
  348,20140404,   -1,    8
  348,20140405,    0,   23
  348,20140406,   13,    8
  348,20140407,   85,   21
  348,20140408,   60,   15
  348,20140409,    0,   30
  348,20140410,    0,   14
  348,20140411,    0,   25
  348,20140412,    0,   22
  348,20140413,   -1,   23
  348,20140414,   20,   25
  348,20140415,   -1,   18
  348,20140416,    0,   31
  348,20140417,   16,   26
  348,20140418,   -1,   22
  348,20140419,    1,   30
  348,20140420,    0,   31
  348,20140421,    6,   15
  348,20140422,    0,   27
